dataset	package	graph_path	method	method_label	rank	score	etype	src	dst	suggested_level	suggested_rationale	evidence_level	annotator_note
qut	tppaypalmine-8.68.tar.gz	artifacts/qut_all/tppaypalmine-8.68.tar.gz.graph.pt	filtering	Filtering	4	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::tppaypalmine-8.68.tar.gz::proc::install	CMD:pattern::2::read -> read -> read	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tppaypalmine-8.68.tar.gz	artifacts/qut_all/tppaypalmine-8.68.tar.gz.graph.pt	filtering	Filtering	5	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::tppaypalmine-8.68.tar.gz::proc::install	CMD:pattern::4::ioctl -> ioctl -> ioctl	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tppaypalmine-8.68.tar.gz	artifacts/qut_all/tppaypalmine-8.68.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	1	4.3900863	PROC|WRITE|FILE	PROC:qut::tppaypalmine-8.68.tar.gz::proc::install	FILE:qut::tppaypalmine-8.68.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	tppaypalmine-8.68.tar.gz	artifacts/qut_all/tppaypalmine-8.68.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	2	4.3900863	PROC|READ|FILE	PROC:qut::tppaypalmine-8.68.tar.gz::proc::install	FILE:qut::tppaypalmine-8.68.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	tppaypalmine-8.68.tar.gz	artifacts/qut_all/tppaypalmine-8.68.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	3	4.3900863	PROC|WRITE|FILE	PROC:qut::tppaypalmine-8.68.tar.gz::proc::install	FILE:qut::tppaypalmine-8.68.tar.gz::bucket::ETC_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	tppaypalmine-8.68.tar.gz	artifacts/qut_all/tppaypalmine-8.68.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	4	4.3900863	PROC|WRITE|FILE	PROC:qut::tppaypalmine-8.68.tar.gz::proc::install	FILE:qut::tppaypalmine-8.68.tar.gz::bucket::ROOT_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	tppaypalmine-8.68.tar.gz	artifacts/qut_all/tppaypalmine-8.68.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	5	4.3900863	PROC|WRITE|FILE	PROC:qut::tppaypalmine-8.68.tar.gz::proc::install	FILE:qut::tppaypalmine-8.68.tar.gz::bucket::TMP_DIR	contextual	File artifact is supporting context.	contextual	Coarse temp-directory bucket indicates file activity but lacks path detail.
qut	tprandstringpep-6.33.tar.gz	artifacts/qut_all/tprandstringpep-6.33.tar.gz.graph.pt	raw_explainer	Raw explainer	1	-3.9443643e-15	PROC|EXEC|CMD	PROC:qut::tprandstringpep-6.33.tar.gz::proc::install	CMD:pattern::10::read -> poll -> read -> error=EAGAIN -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tprandstringpep-6.33.tar.gz	artifacts/qut_all/tprandstringpep-6.33.tar.gz.graph.pt	raw_explainer	Raw explainer	2	-3.9443643e-15	PROC|EXEC|CMD	PROC:qut::tprandstringpep-6.33.tar.gz::proc::install	CMD:pattern::9::read -> read -> poll -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tprandstringpep-6.33.tar.gz	artifacts/qut_all/tprandstringpep-6.33.tar.gz.graph.pt	raw_explainer	Raw explainer	3	-3.9443643e-15	PROC|EXEC|CMD	PROC:qut::tprandstringpep-6.33.tar.gz::proc::install	CMD:pattern::8::newfstatat -> openat -> fstat -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tprandstringpep-6.33.tar.gz	artifacts/qut_all/tprandstringpep-6.33.tar.gz.graph.pt	raw_explainer	Raw explainer	4	-3.9443643e-15	PROC|EXEC|CMD	PROC:qut::tprandstringpep-6.33.tar.gz::proc::install	CMD:pattern::7::read -> read -> read -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tprandstringpep-6.33.tar.gz	artifacts/qut_all/tprandstringpep-6.33.tar.gz.graph.pt	raw_explainer	Raw explainer	5	-3.9443643e-15	PROC|EXEC|CMD	PROC:qut::tprandstringpep-6.33.tar.gz::proc::install	CMD:pattern::6::newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tprandstringpep-6.33.tar.gz	artifacts/qut_all/tprandstringpep-6.33.tar.gz.graph.pt	filtering	Filtering	1	-3.9443643e-15	PROC|EXEC|CMD	PROC:qut::tprandstringpep-6.33.tar.gz::proc::install	CMD:pattern::10::read -> poll -> read -> error=EAGAIN -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tprandstringpep-6.33.tar.gz	artifacts/qut_all/tprandstringpep-6.33.tar.gz.graph.pt	filtering	Filtering	2	-3.9443643e-15	PROC|EXEC|CMD	PROC:qut::tprandstringpep-6.33.tar.gz::proc::install	CMD:pattern::9::read -> read -> poll -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tprandstringpep-6.33.tar.gz	artifacts/qut_all/tprandstringpep-6.33.tar.gz.graph.pt	filtering	Filtering	3	-3.9443643e-15	PROC|EXEC|CMD	PROC:qut::tprandstringpep-6.33.tar.gz::proc::install	CMD:pattern::8::newfstatat -> openat -> fstat -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tprandstringpep-6.33.tar.gz	artifacts/qut_all/tprandstringpep-6.33.tar.gz.graph.pt	filtering	Filtering	4	-3.9443643e-15	PROC|EXEC|CMD	PROC:qut::tprandstringpep-6.33.tar.gz::proc::install	CMD:pattern::7::read -> read -> read -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tprandstringpep-6.33.tar.gz	artifacts/qut_all/tprandstringpep-6.33.tar.gz.graph.pt	filtering	Filtering	5	-3.9443643e-15	PROC|EXEC|CMD	PROC:qut::tprandstringpep-6.33.tar.gz::proc::install	CMD:pattern::6::newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tprandstringpep-6.33.tar.gz	artifacts/qut_all/tprandstringpep-6.33.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	1	4.3900863	PROC|WRITE|FILE	PROC:qut::tprandstringpep-6.33.tar.gz::proc::install	FILE:qut::tprandstringpep-6.33.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	tprandstringpep-6.33.tar.gz	artifacts/qut_all/tprandstringpep-6.33.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	2	4.3900863	PROC|READ|FILE	PROC:qut::tprandstringpep-6.33.tar.gz::proc::install	FILE:qut::tprandstringpep-6.33.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	tprandstringpep-6.33.tar.gz	artifacts/qut_all/tprandstringpep-6.33.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	3	4.3900863	PROC|WRITE|FILE	PROC:qut::tprandstringpep-6.33.tar.gz::proc::install	FILE:qut::tprandstringpep-6.33.tar.gz::bucket::OTHER_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	tprandstringpep-6.33.tar.gz	artifacts/qut_all/tprandstringpep-6.33.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	4	4.3900863	PROC|WRITE|FILE	PROC:qut::tprandstringpep-6.33.tar.gz::proc::install	FILE:qut::tprandstringpep-6.33.tar.gz::bucket::ETC_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	tprandstringpep-6.33.tar.gz	artifacts/qut_all/tprandstringpep-6.33.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	5	4.3900863	PROC|WRITE|FILE	PROC:qut::tprandstringpep-6.33.tar.gz::proc::install	FILE:qut::tprandstringpep-6.33.tar.gz::bucket::HOME_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	tpstudystringpep-8.79.tar.gz	artifacts/qut_all/tpstudystringpep-8.79.tar.gz.graph.pt	raw_explainer	Raw explainer	1	-3.9443491e-15	PROC|EXEC|CMD	PROC:qut::tpstudystringpep-8.79.tar.gz::proc::install	CMD:pattern::10::ioctl -> lseek -> lseek -> error=ENOTTY -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tpstudystringpep-8.79.tar.gz	artifacts/qut_all/tpstudystringpep-8.79.tar.gz.graph.pt	raw_explainer	Raw explainer	2	-3.9443491e-15	PROC|EXEC|CMD	PROC:qut::tpstudystringpep-8.79.tar.gz::proc::install	CMD:pattern::9::newfstatat -> openat -> fstat -> error=ENOENT -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tpstudystringpep-8.79.tar.gz	artifacts/qut_all/tpstudystringpep-8.79.tar.gz.graph.pt	raw_explainer	Raw explainer	3	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::tpstudystringpep-8.79.tar.gz::proc::install	CMD:pattern::3::fstat -> ioctl -> lseek	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tpstudystringpep-8.79.tar.gz	artifacts/qut_all/tpstudystringpep-8.79.tar.gz.graph.pt	raw_explainer	Raw explainer	4	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::tpstudystringpep-8.79.tar.gz::proc::install	CMD:pattern::5::ioctl -> lseek -> lseek	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tpstudystringpep-8.79.tar.gz	artifacts/qut_all/tpstudystringpep-8.79.tar.gz.graph.pt	raw_explainer	Raw explainer	5	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::tpstudystringpep-8.79.tar.gz::proc::install	CMD:pattern::1::newfstatat -> newfstatat -> newfstatat	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tpstudystringpep-8.79.tar.gz	artifacts/qut_all/tpstudystringpep-8.79.tar.gz.graph.pt	filtering	Filtering	1	-3.9443491e-15	PROC|EXEC|CMD	PROC:qut::tpstudystringpep-8.79.tar.gz::proc::install	CMD:pattern::10::ioctl -> lseek -> lseek -> error=ENOTTY -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tpstudystringpep-8.79.tar.gz	artifacts/qut_all/tpstudystringpep-8.79.tar.gz.graph.pt	filtering	Filtering	2	-3.9443491e-15	PROC|EXEC|CMD	PROC:qut::tpstudystringpep-8.79.tar.gz::proc::install	CMD:pattern::9::newfstatat -> openat -> fstat -> error=ENOENT -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tpstudystringpep-8.79.tar.gz	artifacts/qut_all/tpstudystringpep-8.79.tar.gz.graph.pt	filtering	Filtering	3	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::tpstudystringpep-8.79.tar.gz::proc::install	CMD:pattern::3::fstat -> ioctl -> lseek	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tpstudystringpep-8.79.tar.gz	artifacts/qut_all/tpstudystringpep-8.79.tar.gz.graph.pt	filtering	Filtering	4	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::tpstudystringpep-8.79.tar.gz::proc::install	CMD:pattern::5::ioctl -> lseek -> lseek	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tpstudystringpep-8.79.tar.gz	artifacts/qut_all/tpstudystringpep-8.79.tar.gz.graph.pt	filtering	Filtering	5	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::tpstudystringpep-8.79.tar.gz::proc::install	CMD:pattern::1::newfstatat -> newfstatat -> newfstatat	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	tpstudystringpep-8.79.tar.gz	artifacts/qut_all/tpstudystringpep-8.79.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	1	4.3900863	PROC|WRITE|FILE	PROC:qut::tpstudystringpep-8.79.tar.gz::proc::install	FILE:qut::tpstudystringpep-8.79.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	tpstudystringpep-8.79.tar.gz	artifacts/qut_all/tpstudystringpep-8.79.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	2	4.3900863	PROC|READ|FILE	PROC:qut::tpstudystringpep-8.79.tar.gz::proc::install	FILE:qut::tpstudystringpep-8.79.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	tpstudystringpep-8.79.tar.gz	artifacts/qut_all/tpstudystringpep-8.79.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	3	4.3900863	PROC|WRITE|FILE	PROC:qut::tpstudystringpep-8.79.tar.gz::proc::install	FILE:qut::tpstudystringpep-8.79.tar.gz::bucket::HOME_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	tpstudystringpep-8.79.tar.gz	artifacts/qut_all/tpstudystringpep-8.79.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	4	4.3900863	PROC|WRITE|FILE	PROC:qut::tpstudystringpep-8.79.tar.gz::proc::install	FILE:qut::tpstudystringpep-8.79.tar.gz::bucket::ROOT_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	tpstudystringpep-8.79.tar.gz	artifacts/qut_all/tpstudystringpep-8.79.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	5	4.3900863	PROC|WRITE|FILE	PROC:qut::tpstudystringpep-8.79.tar.gz::proc::install	FILE:qut::tpstudystringpep-8.79.tar.gz::bucket::TMP_DIR	contextual	File artifact is supporting context.	contextual	Coarse temp-directory bucket indicates file activity but lacks path detail.
qut	tpvisaram-2.40.tar.gz	artifacts/qut_all/tpvisaram-2.40.tar.gz.graph.pt	raw_explainer	Raw explainer	1	-8.5364099e-15	PROC|INVOKE|SYSCALL	PROC:qut::tpvisaram-2.40.tar.gz::proc::install	SYSCALL:syscall::clock_nanosleep	TTP	System-call edge reflects behavioral technique.	telemetry_gap	Generic repeated edge lacks analyst-actionable detail.
qut	tpvisaram-2.40.tar.gz	artifacts/qut_all/tpvisaram-2.40.tar.gz.graph.pt	raw_explainer	Raw explainer	2	-1.2416282e-14	PROC|WRITE|FILE	PROC:qut::tpvisaram-2.40.tar.gz::proc::install	FILE:qut::tpvisaram-2.40.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	tpvisaram-2.40.tar.gz	artifacts/qut_all/tpvisaram-2.40.tar.gz.graph.pt	raw_explainer	Raw explainer	3	-2.1850936e-14	PROC|READ|FILE	PROC:qut::tpvisaram-2.40.tar.gz::proc::install	FILE:qut::tpvisaram-2.40.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	tpvisaram-2.40.tar.gz	artifacts/qut_all/tpvisaram-2.40.tar.gz.graph.pt	raw_explainer	Raw explainer	4	-1.8270361e-12	PROC|CONNECT|NET	PROC:qut::tpvisaram-2.40.tar.gz::proc::install	NET:port::80	IOC	Network destination can be pivoted as an indicator.	contextual	Port-only network pivot lacks destination identity.
qut	tpvisaram-2.40.tar.gz	artifacts/qut_all/tpvisaram-2.40.tar.gz.graph.pt	raw_explainer	Raw explainer	5	-1.8270361e-12	PROC|CONNECT|NET	PROC:qut::tpvisaram-2.40.tar.gz::proc::install	NET:port::80	IOC	Network destination can be pivoted as an indicator.	contextual	Port-only network pivot lacks destination identity.
qut	tpvisaram-2.40.tar.gz	artifacts/qut_all/tpvisaram-2.40.tar.gz.graph.pt	filtering	Filtering	1	-8.5364099e-15	PROC|INVOKE|SYSCALL	PROC:qut::tpvisaram-2.40.tar.gz::proc::install	SYSCALL:syscall::clock_nanosleep	TTP	System-call edge reflects behavioral technique.	telemetry_gap	Generic repeated edge lacks analyst-actionable detail.
qut	tpvisaram-2.40.tar.gz	artifacts/qut_all/tpvisaram-2.40.tar.gz.graph.pt	filtering	Filtering	2	-1.2416282e-14	PROC|WRITE|FILE	PROC:qut::tpvisaram-2.40.tar.gz::proc::install	FILE:qut::tpvisaram-2.40.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	tpvisaram-2.40.tar.gz	artifacts/qut_all/tpvisaram-2.40.tar.gz.graph.pt	filtering	Filtering	3	-2.1850936e-14	PROC|READ|FILE	PROC:qut::tpvisaram-2.40.tar.gz::proc::install	FILE:qut::tpvisaram-2.40.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	tpvisaram-2.40.tar.gz	artifacts/qut_all/tpvisaram-2.40.tar.gz.graph.pt	filtering	Filtering	4	-1.8270361e-12	PROC|CONNECT|NET	PROC:qut::tpvisaram-2.40.tar.gz::proc::install	NET:port::80	IOC	Network destination can be pivoted as an indicator.	contextual	Port-only network pivot lacks destination identity.
qut	tpvisaram-2.40.tar.gz	artifacts/qut_all/tpvisaram-2.40.tar.gz.graph.pt	filtering	Filtering	5	-1.8270361e-12	PROC|CONNECT|NET	PROC:qut::tpvisaram-2.40.tar.gz::proc::install	NET:port::443	IOC	Network destination can be pivoted as an indicator.	contextual	Port-only network pivot lacks destination identity.
qut	tpvisaram-2.40.tar.gz	artifacts/qut_all/tpvisaram-2.40.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	1	4.3900863	PROC|WRITE|FILE	PROC:qut::tpvisaram-2.40.tar.gz::proc::install	FILE:qut::tpvisaram-2.40.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	tpvisaram-2.40.tar.gz	artifacts/qut_all/tpvisaram-2.40.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	2	4.3900863	PROC|READ|FILE	PROC:qut::tpvisaram-2.40.tar.gz::proc::install	FILE:qut::tpvisaram-2.40.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	tpvisaram-2.40.tar.gz	artifacts/qut_all/tpvisaram-2.40.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	3	4.3900863	PROC|WRITE|FILE	PROC:qut::tpvisaram-2.40.tar.gz::proc::install	FILE:qut::tpvisaram-2.40.tar.gz::bucket::HOME_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	tpvisaram-2.40.tar.gz	artifacts/qut_all/tpvisaram-2.40.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	4	4.3900863	PROC|WRITE|FILE	PROC:qut::tpvisaram-2.40.tar.gz::proc::install	FILE:qut::tpvisaram-2.40.tar.gz::bucket::ROOT_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	tpvisaram-2.40.tar.gz	artifacts/qut_all/tpvisaram-2.40.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	5	4.3900863	PROC|WRITE|FILE	PROC:qut::tpvisaram-2.40.tar.gz::proc::install	FILE:qut::tpvisaram-2.40.tar.gz::bucket::TMP_DIR	contextual	File artifact is supporting context.	contextual	Coarse temp-directory bucket indicates file activity but lacks path detail.
qut	typestring-0.0.3.tar.gz	artifacts/qut_all/typestring-0.0.3.tar.gz.graph.pt	raw_explainer	Raw explainer	1	-5.7965456e-17	PROC|CONNECT|NET	PROC:qut::typestring-0.0.3.tar.gz::proc::install	NET:port::80	IOC	Network destination can be pivoted as an indicator.	contextual	Port-only network pivot lacks destination identity.
qut	typestring-0.0.3.tar.gz	artifacts/qut_all/typestring-0.0.3.tar.gz.graph.pt	raw_explainer	Raw explainer	2	-5.7965456e-17	PROC|CONNECT|NET	PROC:qut::typestring-0.0.3.tar.gz::proc::install	NET:port::443	IOC	Network destination can be pivoted as an indicator.	contextual	Port-only network pivot lacks destination identity.
qut	typestring-0.0.3.tar.gz	artifacts/qut_all/typestring-0.0.3.tar.gz.graph.pt	raw_explainer	Raw explainer	3	-5.7965674e-17	PROC|CONNECT|NET	PROC:qut::typestring-0.0.3.tar.gz::proc::install	NET:port::443	IOC	Network destination can be pivoted as an indicator.	contextual	Port-only network pivot lacks destination identity.
qut	typestring-0.0.3.tar.gz	artifacts/qut_all/typestring-0.0.3.tar.gz.graph.pt	raw_explainer	Raw explainer	4	-5.7965674e-17	PROC|CONNECT|NET	PROC:qut::typestring-0.0.3.tar.gz::proc::install	NET:port::80	IOC	Network destination can be pivoted as an indicator.	contextual	Port-only network pivot lacks destination identity.
qut	typestring-0.0.3.tar.gz	artifacts/qut_all/typestring-0.0.3.tar.gz.graph.pt	raw_explainer	Raw explainer	5	-5.7965674e-17	PROC|CONNECT|NET	PROC:qut::typestring-0.0.3.tar.gz::proc::install	NET:port::443	IOC	Network destination can be pivoted as an indicator.	contextual	Port-only network pivot lacks destination identity.
